iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
99,0.4148983207937269,0,1538,1467,"[1467 3087  771 3214 1042 7040 1977 2104 3883 6118 6617 2641  962 3446
 1050 1927 1376  380 2592 3784 3151 1545 4502  812 2221 2655 3310 4276
 6981 2090 7330  947 4082 1389 3579 2404 2027 2182  618 3421]",905
100,0.41433055553995196,37,2182,2181,"[1467 3087  771 3214 1042 7040 1977 2104 3883 6118 6617 2641  962 3446
 1050 1927 1376  380 2592 3784 3151 1545 4502  812 2221 2655 3310 4276
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",938
101,0.4141258080362311,19,3784,3644,"[1467 3087  771 3214 1042 7040 1977 2104 3883 6118 6617 2641  962 3446
 1050 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4276
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",939
102,0.4138198766983785,27,4276,4131,"[1467 3087  771 3214 1042 7040 1977 2104 3883 6118 6617 2641  962 3446
 1050 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",1006
103,0.41313314450123445,9,6118,5976,"[1467 3087  771 3214 1042 7040 1977 2104 3883 5976 6617 2641  962 3446
 1050 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",975
104,0.4140133575388442,14,1050,1049,"[1467 3087  771 3214 1042 7040 1977 2104 3883 5976 6617 2641  962 3446
 1049 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",910
105,0.4158882970569072,5,7040,7111,"[1467 3087  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1049 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",941
106,0.4176345301122025,1,3087,3016,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1049 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3579 2404 2027 2181  618 3421]",906
107,0.4178816927853363,34,3579,3721,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1049 1927 1376  380 2592 3644 3151 1545 4502  812 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",915
108,0.41814683595569285,23,812,884,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1049 1927 1376  380 2592 3644 3151 1545 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",930
109,0.4163841991735481,14,1049,1120,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1120 1927 1376  380 2592 3644 3151 1545 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",906
110,0.41507516608238054,21,1545,1758,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1120 1927 1376  380 2592 3644 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",908
111,0.4163427604234715,14,1120,1263,"[1467 3016  771 3214 1042 7111 1977 2104 3883 5976 6617 2641  962 3446
 1263 1927 1376  380 2592 3644 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",925
112,0.41455922713699855,5,7111,6967,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2641  962 3446
 1263 1927 1376  380 2592 3644 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2181  618 3421]",929
113,0.41581831780220535,37,2181,2254,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2641  962 3446
 1263 1927 1376  380 2592 3644 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2254  618 3421]",913
114,0.4166584911406419,19,3644,3784,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2641  962 3446
 1263 1927 1376  380 2592 3784 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2254  618 3421]",907
115,0.4169068424109337,11,2641,2496,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3784 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2254  618 3421]",924
116,0.42052755300395106,38,618,763,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3784 3151 1758 4502  884 2221 2655 3310 4131
 6981 2090 7330  947 4082 1389 3721 2404 2027 2254  763 3421]",940
117,0.4192052629215627,29,2090,1805,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3784 3151 1758 4502  884 2221 2655 3310 4131
 6981 1805 7330  947 4082 1389 3721 2404 2027 2254  763 3421]",958
118,0.41907978009858204,19,3784,3854,"[1467 3016  771 3214 1042 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4502  884 2221 2655 3310 4131
 6981 1805 7330  947 4082 1389 3721 2404 2027 2254  763 3421]",944
119,0.4192796968304128,4,1042,2764,"[1467 3016  771 3214 2764 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4502  884 2221 2655 3310 4131
 6981 1805 7330  947 4082 1389 3721 2404 2027 2254  763 3421]",909
120,0.4224197635777619,28,6981,6907,"[1467 3016  771 3214 2764 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4502  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2254  763 3421]",910
121,0.42152812678202034,37,2254,2182,"[1467 3016  771 3214 2764 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4502  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",905
122,0.42060452197007286,22,4502,4504,"[1467 3016  771 3214 2764 6967 1977 2104 3883 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",944
123,0.419920763910686,8,3883,3812,"[1467 3016  771 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",978
124,0.4169874930825146,0,1467,1185,"[1185 3016  771 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1263 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",930
125,0.41732179313117856,14,1263,1262,"[1185 3016  771 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",914
126,0.41760528119475393,2,771,1610,"[1185 3016 1610 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2182  763 3421]",944
127,0.41731598698409667,37,2182,2181,"[1185 3016 1610 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3721 2404 2027 2181  763 3421]",971
128,0.41651295574907576,34,3721,3792,"[1185 3016 1610 3214 2764 6967 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3792 2404 2027 2181  763 3421]",982
129,0.4170981379362737,5,6967,7108,"[1185 3016 1610 3214 2764 7108 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  947 4082 1389 3792 2404 2027 2181  763 3421]",985
130,0.4176919608691674,31,947,875,"[1185 3016 1610 3214 2764 7108 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 4082 1389 3792 2404 2027 2181  763 3421]",976
131,0.41781237515127956,32,4082,3940,"[1185 3016 1610 3214 2764 7108 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3854 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",978
132,0.41720266710244647,19,3854,3642,"[1185 3016 1610 3214 2764 7108 1977 2104 3812 5976 6617 2496  962 3446
 1262 1927 1376  380 2592 3642 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",993
133,0.416239298489146,9,5976,5977,"[1185 3016 1610 3214 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  380 2592 3642 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",1040
134,0.41746161425184286,3,3214,3216,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  380 2592 3642 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",989
135,0.4189170820231074,18,2592,2591,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  380 2591 3642 3151 1758 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",1002
136,0.4195503075053396,21,1758,840,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  380 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",970
137,0.4189313738809154,17,380,525,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2181  763 3421]",959
138,0.4208321371910746,37,2181,2112,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2496  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2112  763 3421]",967
139,0.42167517039735797,11,2496,2640,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 5977 6617 2640  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2112  763 3421]",977
140,0.4224097345263666,9,5977,6116,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2640  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2112  763 3421]",992
141,0.4216825318573725,11,2640,2424,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4504  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2112  763 3421]",995
142,0.42306769151310963,22,4504,4573,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  875 3940 1389 3792 2404 2027 2112  763 3421]",1020
143,0.4217938158020823,31,875,589,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  525 2591 3642 3151  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1389 3792 2404 2027 2112  763 3421]",988
144,0.4233393851813918,20,3151,3366,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  525 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1389 3792 2404 2027 2112  763 3421]",953
145,0.4242940271312219,17,525,524,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1389 3792 2404 2027 2112  763 3421]",970
146,0.42775177568486855,33,1389,1321,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3421]",977
147,0.42770733608795797,39,3421,3352,"[1185 3016 1610 3216 2764 7108 1977 2104 3812 6116 6617 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1019
148,0.42843219421011536,8,3812,3883,"[1185 3016 1610 3216 2764 7108 1977 2104 3883 6116 6617 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1054
149,0.42567931761509586,10,6617,6687,"[1185 3016 1610 3216 2764 7108 1977 2104 3883 6116 6687 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1008
150,0.4249078492976889,5,7108,7109,"[1185 3016 1610 3216 2764 7109 1977 2104 3883 6116 6687 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1008
151,0.42614202345258195,10,6687,6688,"[1185 3016 1610 3216 2764 7109 1977 2104 3883 6116 6688 2424  962 3446
 1262 1927 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1005
152,0.4264014155107628,15,1927,1856,"[1185 3016 1610 3216 2764 7109 1977 2104 3883 6116 6688 2424  962 3446
 1262 1856 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1004
153,0.42655324794525573,7,2104,5837,"[1185 3016 1610 3216 2764 7109 1977 5837 3883 6116 6688 2424  962 3446
 1262 1856 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",998
154,0.42663963011971007,13,3446,3375,"[1185 3016 1610 3216 2764 7109 1977 5837 3883 6116 6688 2424  962 3375
 1262 1856 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6907 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",954
155,0.42586998650317626,28,6907,6836,"[1185 3016 1610 3216 2764 7109 1977 5837 3883 6116 6688 2424  962 3375
 1262 1856 1376  524 2591 3642 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",986
156,0.4265702038382887,19,3642,3713,"[1185 3016 1610 3216 2764 7109 1977 5837 3883 6116 6688 2424  962 3375
 1262 1856 1376  524 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",972
157,0.4254424834378061,8,3883,3955,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6116 6688 2424  962 3375
 1262 1856 1376  524 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",1023
158,0.42421988178249503,9,6116,6187,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2424  962 3375
 1262 1856 1376  524 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  589 3940 1321 3792 2404 2027 2112  763 3352]",974
159,0.4259624293467843,31,589,875,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2424  962 3375
 1262 1856 1376  524 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1321 3792 2404 2027 2112  763 3352]",972
160,0.42484014341972,17,524,451,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2424  962 3375
 1262 1856 1376  451 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1321 3792 2404 2027 2112  763 3352]",971
161,0.4219214686679882,33,1321,1602,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2424  962 3375
 1262 1856 1376  451 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3352]",953
162,0.4209227733802357,11,2424,2354,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2354  962 3375
 1262 1856 1376  451 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3352]",969
163,0.42099196381127446,39,3352,3067,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2354  962 3375
 1262 1856 1376  451 2591 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3067]",975
164,0.42128726609527894,18,2591,2520,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6187 6688 2354  962 3375
 1262 1856 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3067]",958
165,0.4200126295781673,9,6187,6184,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2354  962 3375
 1262 1856 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3067]",964
166,0.41934839528467815,15,1856,2649,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2354  962 3375
 1262 2649 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 7330  875 3940 1602 3792 2404 2027 2112  763 3067]",950
167,0.4145957844277319,30,7330,1858,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2354  962 3375
 1262 2649 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 3940 1602 3792 2404 2027 2112  763 3067]",971
168,0.4156420080020531,38,763,692,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2354  962 3375
 1262 2649 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 3940 1602 3792 2404 2027 2112  692 3067]",984
169,0.4207632140208559,33,1602,7329,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2354  962 3375
 1262 2649 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 3940 7329 3792 2404 2027 2112  692 3067]",966
170,0.4209863319347009,11,2354,2352,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3366  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 3940 7329 3792 2404 2027 2112  692 3067]",975
171,0.4202201121351139,20,3366,3081,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 3940 7329 3792 2404 2027 2112  692 3067]",951
172,0.4200173984720449,32,3940,1391,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2655 3310 4131
 6836 1805 1858  875 1391 7329 3792 2404 2027 2112  692 3067]",989
173,0.417936183920683,25,2655,2443,"[1185 3016 1610 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7329 3792 2404 2027 2112  692 3067]",979
174,0.4182812958154447,2,1610,1683,"[1185 3016 1683 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7329 3792 2404 2027 2112  692 3067]",983
175,0.41786172736174987,33,7329,7330,"[1185 3016 1683 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3375
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",989
176,0.41960541120419464,13,3375,3587,"[1185 3016 1683 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3587
 1262 2649 1376  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",983
177,0.42090622065265143,16,1376,387,"[1185 3016 1683 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3587
 1262 2649  387  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",970
178,0.4218472577777349,2,1683,1613,"[1185 3016 1613 3216 2764 7109 1977 5837 3955 6184 6688 2352  962 3587
 1262 2649  387  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",963
179,0.4199930995073184,11,2352,2642,"[1185 3016 1613 3216 2764 7109 1977 5837 3955 6184 6688 2642  962 3587
 1262 2649  387  451 2520 3713 3081  840 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",979
180,0.4197875553449349,21,840,841,"[1185 3016 1613 3216 2764 7109 1977 5837 3955 6184 6688 2642  962 3587
 1262 2649  387  451 2520 3713 3081  841 4573  884 2221 2443 3310 4131
 6836 1805 1858  875 1391 7330 3792 2404 2027 2112  692 3067]",994
181,0.4195137510497012,30,1858,1999,"[1185 3016 1613 3216 2764 7109 1977 5837 3955 6184 6688 2642  962 3587
 1262 2649  387  451 2520 3713 3081  841 4573  884 2221 2443 3310 4131
 6836 1805 1999  875 1391 7330 3792 2404 2027 2112  692 3067]",999
182,0.42075583656206084,26,3310,3168,"[1185 3016 1613 3216 2764 7109 1977 5837 3955 6184 6688 2642  962 3587
 1262 2649  387  451 2520 3713 3081  841 4573  884 2221 2443 3168 4131
 6836 1805 1999  875 1391 7330 3792 2404 2027 2112  692 3067]",1019
183,0.4203255938077934,4,2764,4013,"[1185 3016 1613 3216 4013 7109 1977 5837 3955 6184 6688 2642  962 3587
 1262 2649  387  451 2520 3713 3081  841 4573  884 2221 2443 3168 4131
 6836 1805 1999  875 1391 7330 3792 2404 2027 2112  692 3067]",970
