iter,fitness,moved_station,old_cell,new_cell,layout
838,0.28073855549161597,4,3378,3712,"[4443 2509  193 4292 3712 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288  598 2002  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7041 6476 1752 1097 4418 2443 1320 2530]"
839,0.28378780972031653,4,3712,3012,"[4443 2509  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288  598 2002  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7041 6476 1752 1097 4418 2443 1320 2530]"
840,0.2856372700454205,32,7041,7402,"[4443 2509  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288  598 2002  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 4418 2443 1320 2530]"
841,0.2874666324936568,17,598,2363,"[4443 2509  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 2002  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 4418 2443 1320 2530]"
842,0.29018995338472897,1,2509,2104,"[4443 2104  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 2002  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 4418 2443 1320 2530]"
843,0.29377764024492925,18,2002,3142,"[4443 2104  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 4418 2443 1320 2530]"
844,0.2906547227342863,37,2443,3866,"[4443 2104  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 4418 3866 1320 2530]"
845,0.29225786629217454,36,4418,7121,"[4443 2104  193 4292 3012 2256 2937  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 7121 3866 1320 2530]"
846,0.27840485279389726,6,2937,2693,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142  834 3105  949 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 7121 3866 1320 2530]"
847,0.2778253362590051,21,949,6967,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142  834 3105 6967 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 7121 3866 1320 2530]"
848,0.278775939735072,19,834,2099,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 7402 6476 1752 1097 7121 3866 1320 2530]"
849,0.28012978831632873,32,7402,2879,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522 6831 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 2879 6476 1752 1097 7121 3866 1320 2530]"
850,0.27810364084531214,15,6831,876,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 3372 1122
  827 2571 1244 4409 2879 6476 1752 1097 7121 3866 1320 2530]"
851,0.2795152519281221,26,3372,1395,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2039 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 1395 1122
  827 2571 1244 4409 2879 6476 1752 1097 7121 3866 1320 2530]"
852,0.2784372529484238,12,2039,813,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 1395 1122
  827 2571 1244 4409 2879 6476 1752 1097 7121 3866 1320 2530]"
853,0.2810940628937014,31,4409,3160,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 1395 1122
  827 2571 1244 3160 2879 6476 1752 1097 7121 3866 1320 2530]"
854,0.2796639077689099,34,1752,2215,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 1395 1122
  827 2571 1244 3160 2879 6476 2215 1097 7121 3866 1320 2530]"
855,0.28671429015606104,26,1395,2446,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522  876 4288 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 1244 3160 2879 6476 2215 1097 7121 3866 1320 2530]"
856,0.28407645166505285,16,4288,3382,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522  876 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 1244 3160 2879 6476 2215 1097 7121 3866 1320 2530]"
857,0.2851896563505269,15,876,6829,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522 6829 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 1244 3160 2879 6476 2215 1097 7121 3866 1320 2530]"
858,0.28049278238932474,37,3866,2157,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522 6829 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 1244 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
859,0.2810669941449454,30,1244,2441,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3365
 2522 6829 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
860,0.2718615643016742,13,3365,3208,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3208
 2522 6829 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
861,0.27563845645239926,15,6829,3518,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3208
 2522 3518 3382 2363 3142 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
862,0.2724102668020286,18,3142,3100,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3208
 2522 3518 3382 2363 3100 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
863,0.26958533025324793,14,2522,1935,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745  813 3208
 1935 3518 3382 2363 3100 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
864,0.26739431713860323,12,813,2068,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3518 3382 2363 3100 2099 3105 6967 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
865,0.26425084960221334,21,6967,1093,"[4443 2104  193 4292 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3518 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
866,0.2637185203370328,3,4292,3852,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3518 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1320 2530]"
867,0.26114115802282656,38,1320,1330,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3518 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1330 2530]"
868,0.25642523746073564,15,3518,3298,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 2441 3160 2879 6476 2215 1097 7121 2157 1330 2530]"
869,0.25776623881161387,30,2441,1540,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 1540 3160 2879 6476 2215 1097 7121 2157 1330 2530]"
870,0.260900686891658,30,1540,4360,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 2157 1330 2530]"
871,0.2620912878375393,38,1330,3286,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 2157 3286 2530]"
872,0.2625284297146391,37,2157,3567,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 3567 3286 2530]"
873,0.27184203043073024,39,2530,6903,"[4443 2104  193 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 3567 3286 6903]"
874,0.27218089010972185,2,193,1930,"[4443 2104 1930 3852 3012 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 3567 3286 6903]"
875,0.26703528231281526,4,3012,2924,"[4443 2104 1930 3852 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097 7121 3567 3286 6903]"
876,0.265620764938381,36,7121,270,"[4443 2104 1930 3852 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 1901  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
877,0.267859169251035,24,1901,3434,"[4443 2104 1930 3852 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
878,0.27833640896925166,1,2104,2797,"[4443 2797 1930 3852 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
879,0.2806807592999211,3,3852,3740,"[4443 2797 1930 3740 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
880,0.2708218255685942,1,2797,4222,"[4443 4222 1930 3740 2924 2256 2693  604 1838 3858 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
881,0.2707995665650813,9,3858,2300,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1935 3298 3382 2363 3100 2099 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
882,0.26251382657710476,19,2099,318,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1935 3298 3382 2363 3100  318 3105 1093 1802 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
883,0.26244241663048706,22,1802,1798,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1935 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 2446 1122
  827 2571 4360 3160 2879 6476 2215 1097  270 3567 3286 6903]"
884,0.25934982688547137,31,3160,4567,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1935 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 2446 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 6903]"
885,0.2557949167504954,39,6903,2868,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1935 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 2446 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
886,0.2572214128230355,14,1935,1539,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 2446 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
887,0.25461449539767805,26,2446,3936,"[4443 4222 1930 3740 2924 2256 2693  604 1838 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 3936 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
888,0.2545957388710483,6,2693,2461,"[4443 4222 1930 3740 2924 2256 2461  604 1838 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 3936 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
889,0.2648503380794199,8,1838,7187,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 1093 1798 5902 3434  770 3936 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
890,0.2655134623895748,21,1093,7037,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 4567 2879 6476 2215 1097  270 3567 3286 2868]"
891,0.26931874960070823,31,4567,1185,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2879 6476 2215 1097  270 3567 3286 2868]"
892,0.2697926767652247,34,2215,2691,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2879 6476 2691 1097  270 3567 3286 2868]"
893,0.27000347573713773,38,3286,1976,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2879 6476 2691 1097  270 3567 1976 2868]"
894,0.2664043745226973,35,1097,823,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 3298 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2879 6476 2691  823  270 3567 1976 2868]"
895,0.2615788798304611,15,3298,2425,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 2425 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2879 6476 2691  823  270 3567 1976 2868]"
896,0.2716593464196366,32,2879,2805,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 2425 3382 2363 3100  318 3105 7037 1798 5902 3434  770 3936 1122
  827 2571 4360 1185 2805 6476 2691  823  270 3567 1976 2868]"
897,0.27680930273021687,25,770,3015,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1185 2805 6476 2691  823  270 3567 1976 2868]"
898,0.26833671161368977,39,2868,2107,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1185 2805 6476 2691  823  270 3567 1976 2107]"
899,0.26622321719694414,37,3567,2165,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
 1539 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1185 2805 6476 2691  823  270 2165 1976 2107]"
900,0.26988614159109925,14,1539,876,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1185 2805 6476 2691  823  270 2165 1976 2107]"
901,0.26959532251282076,35,823,4024,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1185 2805 6476 2691 4024  270 2165 1976 2107]"
902,0.276148282851504,31,1185,1467,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
  827 2571 4360 1467 2805 6476 2691 4024  270 2165 1976 2107]"
903,0.27029621381927793,28,827,4490,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745 2068 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2165 1976 2107]"
904,0.2744097344384605,12,2068,522,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2165 1976 2107]"
905,0.27429756238429753,37,2165,2404,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3105 7037 1798 5902 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2404 1976 2107]"
906,0.28149768534048203,20,3105,3374,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 5902 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2404 1976 2107]"
907,0.2802237584513866,23,5902,3165,"[4443 4222 1930 3740 2924 2256 2461  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 3165 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2404 1976 2107]"
908,0.28104499035761615,6,2461,1900,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 3165 3434 3015 3936 1122
 4490 2571 4360 1467 2805 6476 2691 4024  270 2404 1976 2107]"
909,0.26783794547604167,31,1467,669,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 3165 3434 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1976 2107]"
910,0.2652502170137095,24,3434,2520,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1976 2107]"
911,0.2705579774240575,38,1976,1329,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 3374 7037 1798 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1329 2107]"
912,0.27422183847845427,20,3374,1106,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 1106 7037 1798 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1329 2107]"
913,0.2756857191208074,22,1798,2023,"[4443 4222 1930 3740 2924 2256 1900  604 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 1106 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1329 2107]"
914,0.27456961448361517,7,604,896,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 1106 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1329 2107]"
915,0.2688570583680051,20,1106,2323,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 2404 1329 2107]"
916,0.2707683994407688,37,2404,3859,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425 3382 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 3859 1329 2107]"
917,0.2711963814126257,16,3382,838,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 3859 1329 2107]"
918,0.27042355451347194,38,1329,3356,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 3859 3356 2107]"
919,0.2778054149955222,39,2107,3219,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2691 4024  270 3859 3356 3219]"
920,0.2830939981451425,34,2691,2099,"[4443 4222 1930 3740 2924 2256 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2099 4024  270 3859 3356 3219]"
921,0.28379827542431535,5,2256,689,"[4443 4222 1930 3740 2924  689 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2363 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2099 4024  270 3859 3356 3219]"
922,0.2831840984416683,17,2363,2719,"[4443 4222 1930 3740 2924  689 1900  896 7187 2300 1551 3745  522 3208
  876 2425  838 2719 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2099 4024  270 3859 3356 3219]"
923,0.2872236974442472,14,876,6902,"[4443 4222 1930 3740 2924  689 1900  896 7187 2300 1551 3745  522 3208
 6902 2425  838 2719 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2099 4024  270 3859 3356 3219]"
924,0.2772908962061237,39,3219,873,"[4443 4222 1930 3740 2924  689 1900  896 7187 2300 1551 3745  522 3208
 6902 2425  838 2719 3100  318 2323 7037 2023 3165 2520 3015 3936 1122
 4490 2571 4360  669 2805 6476 2099 4024  270 3859 3356  873]"
