nearest_time,station_count,incident_freq,efficiency,expected_served
1113.6,0,0.0,0.018453659593487656,0.0
1053.9,0,0.0,0.018453659593487656,0.0
979.4,0,0.0,0.018453659593487656,0.0
1029.9,0,0.0,0.018453659593487656,0.0
1047.7,0,0.0,0.018453659593487656,0.0
1213.2,0,0.0,0.018453659593487656,0.0
1232.1,0,0.0,0.018453659593487656,0.0
1187.4,0,0.0,0.018453659593487656,0.0
916.1,0,0.0,0.018453659593487656,0.0
849.6,0,0.0,0.018453659593487656,0.0
1015.3,0,0.0,0.018453659593487656,0.0
775.5,0,0.0,0.01915152494682099,0.0
765.8,0,0.0,0.018292913074720533,0.0
627.5,2,0.0,0.015122141597511893,0.0
673.6,2,0.0,0.01643962731020603,0.0
667.9,2,0.0,0.014849156423516797,0.0
713.9,1,0.0,0.01572678334154045,0.0
681.3,1,0.0,0.014595373084873785,0.0
666.8,1,0.0,0.014616623813184551,0.0
667.0,1,0.0,0.014616623813184551,0.0
633.6,1,0.0,0.014755512701934552,0.0
640.1,1,0.0,0.014616623813184551,0.0
760.9,0,0.0,0.018292913074720533,0.0
345.2,3,0.0,0.154183527753129,0.0
409.8,2,0.0,0.28621755185269443,0.0
414.0,2,0.0,0.27020116377052344,0.0
421.6,2,0.0,0.23385757695662665,0.0
391.7,2,0.0,0.2990708802216622,0.0
398.1,2,0.0,0.3130351414530102,0.0
377.0,3,0.0,0.24974136116955725,0.0
407.7,2,0.0,0.2926601951909353,0.0
471.5,2,0.0,0.0379841548022333,0.0
496.0,3,0.0,0.06588031224574772,0.0
469.2,3,0.0,0.07486239118116086,0.0
549.5,3,0.0,0.05828465221808841,0.0
621.9,3,0.0,0.06453328498483459,0.0
592.8,3,0.0,0.05486009942135452,0.0
550.8,3,0.0,0.05828465221808841,0.0
639.5,3,0.0,0.0460656747717732,0.0
701.5,2,0.0,0.01482790569520603,0.0
697.2,1,0.0,0.014595373084873785,0.0
628.8,2,0.0,0.015122141597511893,0.0
654.5,2,0.0,0.014849156423516797,0.0
767.4,0,0.0,0.01915152494682099,0.0
731.6,1,0.0,0.015602836577982861,0.0
673.6,1,0.0,0.016207094699873782,0.0
645.9,1,0.0,0.014616623813184551,0.0
569.1,1,0.0,0.0179885344118484,0.0
621.0,1,0.0,0.01569149298980149,0.0
595.4,1,2.3915516728903952e-05,0.011870744189743009,2.838949812543383e-07
553.1,1,5.1247535847651325e-05,0.011035566839638303,5.655456072135162e-07
600.9,1,2.7332019118747372e-05,0.02015743056747958,5.509432776551746e-07
871.5,0,3.4165023898434215e-06,0.019157221100842604,6.545069167378758e-08
817.5,0,0.0,0.018453659593487656,0.0
756.8,0,0.0,0.018292913074720533,0.0
564.2,1,1.0249507169530265e-05,0.0013411521045358522,1.374614811087082e-08
538.1,1,3.4165023898434215e-06,0.0013355240316620031,4.562821045866555e-09
648.5,1,0.0,0.014616623813184551,0.0
705.1,1,0.0,0.014851783341540453,0.0
733.1,1,0.0,0.015602836577982861,0.0
810.9,0,0.0,0.018453659593487656,0.0
